Name,Size,Bus,Format Type,Price
Seagate Nytro 3350,1920 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,7680 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,7680 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,3840 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,3840 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,7680 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,15360 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,960 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,7680 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,1920 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,960 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,1920 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3350,960 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3550,1600 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3550,6400 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3750,400 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 3750,1600 GB,SATA,SATAProtocol,17442.35
Seagate Nytro 5350H,15360 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350H,1920 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350H,3840 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350H,3840 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350H,7680 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350H,7680 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350H,15360 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350H,7680 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350H,1920 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350H,1920 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350H,3840 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,15360 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,1920 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,3840 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,1920 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,7680 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,1920 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,3840 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,7680 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,7680 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,1920 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,15360 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,7680 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,3840 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,1920 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,7680 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,1920 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,3840 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,3840 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,3840 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350M,7680 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350S,3840 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350S,15360 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350S,7680 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5350S,1920 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550H,1600 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550H,3200 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550H,6400 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550H,3200 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550H,6400 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550H,800 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550H,800 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550H,6400 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550H,1600 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550H,1600 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550H,3200 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,12800 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,3200 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,1600 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,800 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,1600 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,1600 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,6400 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,6400 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,3200 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,800 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,1600 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,6400 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,3200 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,6400 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,1600 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,12800 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,3200 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,12800 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,1600 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,12800 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,3200 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,6400 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,800 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,3200 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,800 GB,NVM,NVMProtocol,17442.35
Seagate Nytro 5550M,6400 GB,NVM,NVMProtocol,17442.35
Seagate ZP1000GM3A014,1000 GB,NVM,NVMProtocol,4556.92
Seagate ZP1000GP3A1011,1000 GB,NVM,NVMProtocol,NULL
Seagate ZP1000GP3A3001,1000 GB,NVM,NVMProtocol,NULL
Seagate ZP1024GV3A002,1000 GB,NVM,NVMProtocol,NULL
Seagate ZP2000GM3A014,2000 GB,NVM,NVMProtocol,4556.92
Seagate ZP2000GP3A1001,2000 GB,NVM,NVMProtocol,NULL
Seagate ZP2000GP3A3001,2000 GB,NVM,NVMProtocol,NULL
Seagate ZP2048GV3A002,2000 GB,NVM,NVMProtocol,NULL
Solidigm P44 Pro 1000 GB,1000 GB,NVM,NVMProtocol,8895.6
Solidigm P44 Pro 2000 GB,2000 GB,NVM,NVMProtocol,8895.6
Solidigm P44 Pro 512 GB,512 GB,NVM,NVMProtocol,8895.6
Team Group DARK L3 Series,60 GB,SATA,SATAProtocol,NULL
Team Group L5 Lite 3D Series,120 GB,SATA,SATAProtocol,NULL
Team Group L5 Lite 3D Series,240 GB,SATA,SATAProtocol,NULL
Team Group L5 Lite 3D Series,480 GB,SATA,SATAProtocol,NULL
Team Group L5 Lite 3D Series,1000 GB,SATA,SATAProtocol,NULL
Team Group L5 Lite Series,120 GB,SATA,SATAProtocol,NULL
Team Group L5 Lite Series,240 GB,SATA,SATAProtocol,NULL
Team Group L5 Lite Series,480 GB,SATA,SATAProtocol,NULL
Team Group L5 Lite Series,60 GB,SATA,SATAProtocol,NULL
Team Group L7 EVO Series,120 GB,SATA,SATAProtocol,NULL
Team Group L7 EVO Series,240 GB,SATA,SATAProtocol,NULL
Team Group L7 EVO Series 60 GB,60 GB,SATA,SATAProtocol,NULL
Team Group M.2 Lite Solid State Drive,128 GB,SATA,SATAProtocol,NULL
Team Group M.2 Solid State Drive,512 GB,SATA,SATAProtocol,NULL
Team Group M.2 Solid State Drive Lite,256 GB,SATA,SATAProtocol,NULL
Team Group M.2 Solid State Drive Lite,128 GB,SATA,SATAProtocol,NULL
Team Group P30,480 GB,NVM,NVMProtocol,NULL
Team Group P30 240 GB,240 GB,NVM,NVMProtocol,NULL
Team Group T-Force Delta R 1000 GB,1000 GB,SATA,SATAProtocol,NULL
Team Group T-Force Delta R 1000 GB,1000 GB,SATA,SATAProtocol,NULL
Team Group T-Force Delta RGB 1000 GB,1000 GB,SATA,SATAProtocol,NULL
Team Group T-Force Delta RGB 1000 GB,1000 GB,SATA,SATAProtocol,NULL
Team Group Ultra L3 EVO Series,120 GB,SATA,SATAProtocol,NULL
Team Group Ultra L3 EVO Series 240 GB,240 GB,SATA,SATAProtocol,NULL
Toshiba OCZ RD400 Series Solid State Drive,128 GB,NVM,NVMProtocol,NULL
Toshiba OCZ RD400 Series Solid State Drive,256 GB,NVM,NVMProtocol,NULL
Toshiba OCZ RD400 Series Solid State Drive,512 GB,NVM,NVMProtocol,NULL
Toshiba OCZ RD400 Series Solid State Drive,1000 GB,NVM,NVMProtocol,NULL
Toshiba OCZ VX500 Series,1024 GB,SATA,SATAProtocol,27175.01
Toshiba OCZ VX500 Series,512 GB,SATA,SATAProtocol,27175.01
Toshiba OCZ VX500 Series,256 GB,SATA,SATAProtocol,27175.01
Toshiba OCZ VX500 Series,128 GB,SATA,SATAProtocol,27175.01
Toshiba RC500 250 GB,250 GB,NVM,NVMProtocol,NULL
Toshiba RC500 500 GB,500 GB,NVM,NVMProtocol,NULL
Toshiba RD500 1000 GB,1000 GB,NVM,NVMProtocol,NULL
Toshiba RD500 500 GB,500 GB,NVM,NVMProtocol,NULL
Toshiba TR200 240 GB,240 GB,SATA,SATAProtocol,NULL
Toshiba TR200 480 GB,480 GB,SATA,SATAProtocol,NULL
Toshiba TR200 960 GB,960 GB,SATA,SATAProtocol,NULL
Transcend   120GB TLC   -,120 GB,SATA,SATAProtocol,15230.06
Transcend 2240  128GB MLC   -  2242,128 GB,SATA,SATAProtocol,NULL
V7 V7SSD120GBS25E,120 GB,SATA,SATAProtocol,2257.86
V7 V7SSD128GBNV3E,128 GB,NVM,NVMProtocol,NULL
V7 V7SSD1TBNV3E,1000 GB,NVM,NVMProtocol,NULL
V7 V7SSD1TBNV4E,1000 GB,NVM,NVMProtocol,NULL
V7 V7SSD1TBS25E,1000 GB,SATA,SATAProtocol,2257.86
V7 V7SSD240GBS25E,240 GB,SATA,SATAProtocol,2257.86
V7 V7SSD256GBNV3E,256 GB,NVM,NVMProtocol,NULL
V7 V7SSD256GBS25E,256 GB,SATA,SATAProtocol,2257.86
V7 V7SSD2TBNV3E,2000 GB,NVM,NVMProtocol,NULL
V7 V7SSD2TBNV4E,2000 GB,NVM,NVMProtocol,NULL
V7 V7SSD2TBS25E,2000 GB,SATA,SATAProtocol,2257.86
V7 V7SSD480GBS25E,480 GB,SATA,SATAProtocol,2257.86
V7 V7SSD512GBNV3E,512 GB,NVM,NVMProtocol,NULL
V7 V7SSD512GBNV4E,512 GB,NVM,NVMProtocol,NULL
V7 V7SSD512GBS25E,512 GB,SATA,SATAProtocol,2257.86
Verbatim Vi3000,2000 GB,NVM,NVMProtocol,5018.84
Verbatim Vi3000,512 GB,NVM,NVMProtocol,5018.84
Verbatim Vi3000,256 GB,NVM,NVMProtocol,5018.84
Verbatim Vi3000,1000 GB,NVM,NVMProtocol,5018.84
Verbatim Vi3000,2000 GB,NVM,NVMProtocol,5018.84
Verbatim Vi5000,512 GB,NVM,NVMProtocol,4381.62
Verbatim Vi5000,1000 GB,NVM,NVMProtocol,4381.62
Verbatim Vi5000,2000 GB,NVM,NVMProtocol,4381.62
Verbatim Vi550 S3,4000 GB,SATA,SATAProtocol,1918.66
Verbatim Vi550 S3,2000 GB,SATA,SATAProtocol,1918.66
Verbatim Vi7000G,4000 GB,NVM,NVMProtocol,21823.97
Verbatim Vi7000G,1000 GB,NVM,NVMProtocol,21823.97
Verbatim Vi7000G,2000 GB,NVM,NVMProtocol,21823.97
Western Digital Black NVMe M.2 Solid State Drive,512 GB,NVM,NVMProtocol,NULL
Western Digital Black NVMe M.2 Solid State Drive,250 GB,NVM,NVMProtocol,NULL
Western Digital Black NVMe M.2 Solid State Drive,256 GB,NVM,NVMProtocol,NULL
Western Digital Black NVMe M.2 Solid State Drive,500 GB,NVM,NVMProtocol,NULL
Western Digital Black SN580 NVMe M.2 Solid State Drive 1000 GB,1000 GB,NVM,NVMProtocol,NULL
Western Digital Black SN750 NVMe M.2 Solid State Drive 250 GB,250 GB,NVM,NVMProtocol,NULL
Western Digital Black SN750 NVMe M.2 Solid State Drive 500 GB,500 GB,NVM,NVMProtocol,NULL
Western Digital Black SN750 Solid State Drive 1000 GB,1000 GB,NVM,NVMProtocol,5431.67
Western Digital Black SN770M NVMe M.2 Solid State Drive 1000 GB,1000 GB,NVM,NVMProtocol,NULL
Western Digital Black SN770M NVMe M.2 Solid State Drive 2000 GB,2000 GB,NVM,NVMProtocol,NULL
Western Digital Black SN850 NVMe M.2 Solid State Drive 1000 GB,1000 GB,NVM,NVMProtocol,NULL
Western Digital Black SN850 NVMe M.2 Solid State Drive 1000 GB,1000 GB,NVM,NVMProtocol,NULL
Western Digital Black SN850 NVMe M.2 Solid State Drive 2000 GB,2000 GB,NVM,NVMProtocol,NULL
Western Digital Black SN850 NVMe M.2 Solid State Drive 2000 GB,2000 GB,NVM,NVMProtocol,NULL
Western Digital Black SN850 NVMe M.2 Solid State Drive 500 GB,500 GB,NVM,NVMProtocol,NULL
Western Digital Blue,250 GB,SATA,SATAProtocol,13142.24
Western Digital Blue,500 GB,SATA,SATAProtocol,13142.24
Western Digital Blue 3D 1000 GB,1000 GB,SATA,SATAProtocol,13142.24
Western Digital Blue 3D 2000 GB,2000 GB,SATA,SATAProtocol,13142.24
Western Digital Blue 3D 250 GB,250 GB,SATA,SATAProtocol,13142.24
Western Digital Blue 3D 500 GB,500 GB,SATA,SATAProtocol,13142.24
Western Digital Blue 3D M.2 - 1 TB 1000 GB,1000 GB,SATA,SATAProtocol,NULL
Western Digital Blue 3D M.2 - 2 TB 2000 GB,2000 GB,NVM,NVMProtocol,NULL
Western Digital Blue 3D M.2 Solid State Drive 250 GB,250 GB,SATA,SATAProtocol,NULL
Western Digital Blue 3D M.2 Solid State Drive 500 GB,500 GB,SATA,SATAProtocol,NULL
Western Digital Blue M.2 Solid State Drive,250 GB,SATA,SATAProtocol,2498.03
Western Digital Blue M.2 Solid State Drive,500 GB,SATA,SATAProtocol,2498.03
Western Digital Blue M.2 Solid State Drive,1000 GB,SATA,SATAProtocol,2498.03
Western Digital Blue SN500 NVMe 500 GB,500 GB,NVM,NVMProtocol,3943.37
Western Digital Blue SN550 NVMe 2000 GB,2000 GB,NVM,NVMProtocol,4119.55
Western Digital Blue SN550 NVMe 250 GB,250 GB,NVM,NVMProtocol,4119.55
Western Digital Blue SN580 500 GB,500 GB,NVM,NVMProtocol,3943.37
Western Digital Green,120 GB,SATA,SATAProtocol,7012.0
Western Digital Green,240 GB,SATA,SATAProtocol,7012.0
Western Digital Green 120 GB,120 GB,SATA,SATAProtocol,7012.0
Western Digital Green 240 GB,240 GB,SATA,SATAProtocol,7012.0
Western Digital Green M.2 Solid State Drive,240 GB,SATA,SATAProtocol,NULL
Western Digital Green M.2 Solid State Drive 120 GB,120 GB,SATA,SATAProtocol,NULL
Western Digital Green M.2 Solid State Drive 240 GB,240 GB,SATA,SATAProtocol,NULL
Western Digital WD Blue SN580 NVMe M.2 Solid State Drive 2000 GB,2000 GB,NVM,NVMProtocol,NULL
XPG GAMMIX S70 Blade,4000 GB,NVM,NVMProtocol,6143.39
ZOTAC T400,120 GB,SATA,SATAProtocol,NULL
