name,memory_gb,tdp_w,price
EVGA GeForce GTX 1060 Gaming GeForce GTX 1060 (3GB),3,120,350.65
EVGA GeForce GTX 1060 Gaming GeForce GTX 1060 (6GB),6,120,405.66
EVGA GeForce GTX 1060 Gaming ACX 2.0 GeForce GTX 1060 (3GB),3,120,329.23
EVGA GeForce GTX 1060 Gaming ACX 3.0 GeForce GTX 1060 (6GB),6,120,449.0
EVGA GeForce GTX 1060 SC Gaming GeForce GTX 1060 (3GB),3,120,297.06
EVGA GeForce GTX 1060 SC Gaming GeForce GTX 1060 (6GB),6,120,351.04
EVGA GeForce GTX 1060 SSC DT Gaming ACX 3.0 GeForce GTX 1060 (6GB),6,120,413.28
EVGA GeForce GTX 1060 SSC Gaming ACX 3.0 GeForce GTX 1060 (3GB),3,120,312.08
EVGA GeForce GTX 1060 SSC Gaming ACX 3.0 GeForce GTX 1060 (6GB),6,120,447.65
EVGA GeForce GTX 1070 Founders Edition GeForce GTX 1070,8,150,
EVGA GeForce GTX 1070 FTW Gaming ACX 3.0 GeForce GTX 1070,8,150,725.99
EVGA GeForce GTX 1070 FTW Hybrid Gaming GeForce GTX 1070,8,150,639.35
EVGA GeForce GTX 1070 FTW2 Gaming iCX GeForce GTX 1070,8,150,635.13
EVGA GeForce GTX 1070 Gaming ACX 3.0 GeForce GTX 1070,8,150,617.28
EVGA GeForce GTX 1070 Hybrid Gaming GeForce GTX 1070,8,150,625.77
EVGA GeForce GTX 1070 SC 2 Gaming iCX GeForce GTX 1070,8,150,617.52
EVGA GeForce GTX 1070 SC Gaming ACX 3.0 GeForce GTX 1070,8,150,589.99
EVGA GeForce GTX 1070 SC Gaming ACX 3.0 Black Edition GeForce GTX 1070,8,150,628.23
EVGA GeForce GTX 1070 Ti FTW Ultra Silent GeForce GTX 1070 Ti,8,180,695.77
EVGA GeForce GTX 1070 Ti FTW2 Gaming iCX GeForce GTX 1070 Ti,8,180,738.57
EVGA GeForce GTX 1070 Ti Gaming GeForce GTX 1070 Ti,8,180,712.45
EVGA GeForce GTX 1070 Ti SC Gaming ACX 3.0 Black Edition GeForce GTX 1070 Ti,8,180,729.17
EVGA GeForce GTX 1070 Ti SC Hybrid GeForce GTX 1070 Ti,8,180,717.63
EVGA GeForce GTX 1080 Classified Gaming ACX 3.0 GeForce GTX 1080,8,180,
EVGA GeForce GTX 1080 Founders Edition GeForce GTX 1080,8,180,
EVGA GeForce GTX 1080 FTW DT Gaming ACX 3.0 GeForce GTX 1080,8,180,709.99
EVGA GeForce GTX 1080 FTW Gaming ACX 3.0 GeForce GTX 1080,8,180,690.58
EVGA GeForce GTX 1080 FTW Hybrid Gaming GeForce GTX 1080,8,180,781.92
EVGA GeForce GTX 1080 FTW2 Gaming iCX GeForce GTX 1080,8,180,859.4
EVGA GeForce GTX 1080 Gaming GeForce GTX 1080,8,180,778.99
EVGA GeForce GTX 1080 Hybrid Gaming GeForce GTX 1080,8,180,
EVGA GeForce GTX 1080 SC 2 Gaming iCX GeForce GTX 1080,8,180,885.47
EVGA GeForce GTX 1080 SC Gaming ACX 3.0 GeForce GTX 1080,8,180,804.29
EVGA GeForce GTX 1080 Ti Founders Edition GeForce GTX 1080 Ti,11,250,
EVGA GeForce GTX 1080 Ti FTW3 12 Gbps Elite GeForce GTX 1080 Ti,11,250,
EVGA GeForce GTX 1080 Ti FTW3 Gaming iCX GeForce GTX 1080 Ti,11,250,1019.99
EVGA GeForce GTX 1080 Ti FTW3 Hybrid Gaming GeForce GTX 1080 Ti,11,250,1187.99
EVGA GeForce GTX 1080 Ti Gaming GeForce GTX 1080 Ti,11,250,
EVGA GeForce GTX 1080 Ti K|NGP|N Gaming GeForce GTX 1080 Ti,11,250,
EVGA GeForce GTX 1080 Ti SC Black Edition iCX GeForce GTX 1080 Ti,11,250,1117.28
EVGA GeForce GTX 1080 Ti SC2 Gaming iCX GeForce GTX 1080 Ti,11,250,1121.99
EVGA GeForce GTX 1080 Ti SC2 Hybrid Gaming iCX GeForce GTX 1080 Ti,11,250,1058.83
EVGA GeForce GTX 1650 KO Ultra Gaming GeForce GTX 1650 (4GB),4,75,
EVGA GeForce GTX 1650 SC Ultra Gaming GeForce GTX 1650 (4GB),4,85,
EVGA GeForce GTX 1650 SC Ultra Gaming GDDR6 GeForce GTX 1650 (4GB),4,75,
EVGA GeForce GTX 1650 Super SC Ultra GeForce GTX 1650 Super,4,100,426.95
EVGA GeForce GTX 1660 SC Ultra Gaming GeForce GTX 1660 (6GB),6,120,455.44
EVGA GeForce GTX 1660 Super Black Gaming GeForce GTX 1660 Super,6,125,
EVGA GeForce GTX 1660 Super SC Ultra GeForce GTX 1660 Super,6,125,372.44
EVGA GeForce GTX 1660 Super SC Ultra Black GeForce GTX 1660 Super,6,125,
EVGA GeForce GTX 1660 Ti SC Ultra Gaming GeForce GTX 1660 Ti (6GB),6,120,
EVGA GeForce GTX 1660 Ti XC Black Gaming GeForce GTX 1660 Ti (6GB),6,130,394.24
EVGA GeForce GTX 1660 Ti XC Gaming GeForce GTX 1660 Ti (6GB),6,130,464.38
EVGA GeForce GTX 1660 XC GeForce GTX 1660 (6GB),6,120,306.98
EVGA GeForce GTX 1660 XC Black GeForce GTX 1660 (6GB),6,120,304.33
EVGA GeForce GTX 1660 XC Ultra GeForce GTX 1660 (6GB),6,120,353.14
EVGA GeForce GTX 670 FTW GeForce GTX 670,2,170,
EVGA GeForce GTX 680 GeForce GTX 680,2,195,
EVGA GeForce RTX 2060 KO Gaming GeForce RTX 2060 (6GB),6,160,453.87
EVGA GeForce RTX 2060 KO Ultra Gaming GeForce RTX 2060 (6GB),6,160,456.89
EVGA GeForce RTX 2060 SC Black Gaming GeForce RTX 2060 (6GB),6,160,
EVGA GeForce RTX 2060 SC Gaming GeForce RTX 2060 (6GB),6,160,
EVGA GeForce RTX 2060 Super SC Black GeForce RTX 2060 Super,8,175,
EVGA GeForce RTX 2060 Super SC Ultra Gaming GeForce RTX 2060 Super,8,175,577.99
EVGA GeForce RTX 2060 Super XC Gaming GeForce RTX 2060 Super,8,175,609.63
EVGA GeForce RTX 2060 Super XC Ultra Gaming GeForce RTX 2060 Super,8,175,659.28
EVGA GeForce RTX 2060 XC Black Gaming GeForce RTX 2060 (6GB),6,160,514.99
EVGA GeForce RTX 2060 XC Gaming GeForce RTX 2060 (6GB),6,160,526.26
EVGA GeForce RTX 2060 XC Ultra Black Gaming GeForce RTX 2060 (6GB),6,160,
EVGA GeForce RTX 2060 XC Ultra Gaming GeForce RTX 2060 (6GB),6,160,535.98
EVGA GeForce RTX 2070 Black Edition GeForce RTX 2070,8,175,673.96
EVGA GeForce RTX 2070 Super Black Gaming GeForce RTX 2070 Super,8,260,658.87
EVGA GeForce RTX 2070 Super FTW3 Ultra Gaming GeForce RTX 2070 Super,8,260,769.99
EVGA GeForce RTX 2070 Super FTW3 Ultra+ GeForce RTX 2070 Super,8,215,934.19
EVGA GeForce RTX 2070 Super Gaming GeForce RTX 2070 Super,8,260,776.9
EVGA GeForce RTX 2070 Super KO Gaming GeForce RTX 2070 Super,8,215,763.45
EVGA GeForce RTX 2070 Super XC Gaming GeForce RTX 2070 Super,8,260,744.98
EVGA GeForce RTX 2070 Super XC Hybrid Gaming GeForce RTX 2070 Super,8,260,
EVGA GeForce RTX 2070 Super XC Ultra Gaming GeForce RTX 2070 Super,8,260,744.98
EVGA GeForce RTX 2070 Super XC Ultra+ GeForce RTX 2070 Super,8,215,828.99
EVGA GeForce RTX 2070 XC GeForce RTX 2070,8,175,753.26
EVGA GeForce RTX 2070 XC Ultra GeForce RTX 2070,8,175,788.98
EVGA GeForce RTX 2080 Super Black Gaming GeForce RTX 2080 Super,8,250,999.99
EVGA GeForce RTX 2080 Super FTW3 Hybrid GeForce RTX 2080 Super,8,250,1144.99
EVGA GeForce RTX 2080 Super FTW3 Hydro Copper Gaming GeForce RTX 2080 Super,8,250,
EVGA GeForce RTX 2080 Super FTW3 Ultra Gaming GeForce RTX 2080 Super,8,250,1082.98
EVGA GeForce RTX 2080 Super KO Gaming GeForce RTX 2080 Super,8,250,1009.76
EVGA GeForce RTX 2080 Super XC Gaming GeForce RTX 2080 Super,8,250,1039.99
EVGA GeForce RTX 2080 Super XC Hybrid Gaming GeForce RTX 2080 Super,8,250,1137.99
EVGA GeForce RTX 2080 Super XC Ultra Gaming GeForce RTX 2080 Super,8,250,1117.43
EVGA GeForce RTX 2080 Ti GeForce RTX 2080 Ti,11,250,
EVGA GeForce RTX 2080 Ti Black Edition Gaming GeForce RTX 2080 Ti,11,250,1629.99
EVGA GeForce RTX 2080 Ti FTW3 Gaming iCX GeForce RTX 2080 Ti,11,250,
EVGA GeForce RTX 2080 Ti FTW3 Hydro Copper iCX GeForce RTX 2080 Ti,11,285,
EVGA GeForce RTX 2080 Ti FTW3 Ultra Gaming iCX GeForce RTX 2080 Ti,11,250,1956.99
EVGA GeForce RTX 2080 Ti FTW3 Ultra Hybrid Gaming GeForce RTX 2080 Ti,11,250,
EVGA GeForce RTX 2080 Ti K|NGP|N Gaming GeForce RTX 2080 Ti,11,250,2506.99
EVGA GeForce RTX 2080 Ti XC GeForce RTX 2080 Ti,11,285,1704.99
EVGA GeForce RTX 2080 Ti XC Black Edition Gaming GeForce RTX 2080 Ti,11,250,
EVGA GeForce RTX 2080 Ti XC Hybrid Gaming GeForce RTX 2080 Ti,11,250,
EVGA GeForce RTX 2080 Ti XC Ultra GeForce RTX 2080 Ti,11,285,1806.99
EVGA GeForce RTX 2080 Ti XC2 Ultra Gaming GeForce RTX 2080 Ti,11,250,
EVGA GeForce RTX 2080 XC GeForce RTX 2080,8,225,1077.87
EVGA GeForce RTX 2080 XC Ultra GeForce RTX 2080,8,225,1138.87
EVGA GeForce RTX 3060 Ti FTW3 Black Gaming GeForce RTX 3060 Ti,8,200,
EVGA GeForce RTX 3060 Ti FTW3 Gaming GeForce RTX 3060 Ti,8,200,
EVGA GeForce RTX 3060 Ti FTW3 Ultra Gaming GeForce RTX 3060 Ti,8,200,
EVGA GeForce RTX 3060 Ti FTW3 Ultra Gaming LHR GeForce RTX 3060 Ti,8,200,
EVGA GeForce RTX 3060 Ti XC Black Gaming GeForce RTX 3060 Ti,8,200,
EVGA GeForce RTX 3060 Ti XC Gaming GeForce RTX 3060 Ti,8,200,
EVGA GeForce RTX 3060 XC Gaming GeForce RTX 3060,12,170,
EVGA GeForce RTX 3070 FTW3 Ultra Gaming LHR GeForce RTX 3070,8,220,
EVGA GeForce RTX 3070 Ti FTW3 Ultra Gaming LHR GeForce RTX 3070 Ti,8,290,
EVGA GeForce RTX 3070 Ti XC3 Ultra Gaming LHR GeForce RTX 3070 Ti,8,290,
EVGA GeForce RTX 3080 FTW3 Gaming GeForce RTX 3080,10,320,
EVGA GeForce RTX 3080 FTW3 Ultra Gaming GeForce RTX 3080,10,320,
EVGA GeForce RTX 3080 FTW3 Ultra Gaming GeForce RTX 3080 (12GB),12,320,
EVGA GeForce RTX 3080 FTW3 Ultra Gaming LHR GeForce RTX 3080,10,320,
EVGA GeForce RTX 3080 FTW3 Ultra Hybrid Gaming GeForce RTX 3080,10,320,
EVGA GeForce RTX 3080 FTW3 Ultra Hydro Copper GeForce RTX 3080,10,320,
EVGA GeForce RTX 3080 Ti FTW3 Gaming GeForce RTX 3080 Ti,12,350,
EVGA GeForce RTX 3080 Ti FTW3 Ultra Gaming GeForce RTX 3080 Ti,12,350,
EVGA GeForce RTX 3080 Ti FTW3 Ultra Hybrid Gaming LHR GeForce RTX 3080 Ti,12,320,
EVGA GeForce RTX 3080 Ti FTW3 Ultra Hydro Copper Gaming GeForce RTX 3080 Ti,12,320,
EVGA GeForce RTX 3080 Ti XC3 Ultra Gaming GeForce RTX 3080 Ti,12,320,
EVGA GeForce RTX 3080 Ti XC3 Ultra Hybrid Gaming LHR GeForce RTX 3080 Ti,12,320,
EVGA GeForce RTX 3080 Ti XC3 Ultra Hydro Copper Gaming GeForce RTX 3080 Ti,12,320,
EVGA GeForce RTX 3080 XC3 Black Gaming GeForce RTX 3080,10,320,
EVGA GeForce RTX 3080 XC3 Black Gaming LHR GeForce RTX 3080,10,320,
EVGA GeForce RTX 3080 XC3 Gaming GeForce RTX 3080,10,320,
EVGA GeForce RTX 3080 XC3 Ultra Gaming GeForce RTX 3080,10,320,
EVGA GeForce RTX 3080 XC3 Ultra Gaming GeForce RTX 3080 (12GB),12,320,
EVGA GeForce RTX 3080 XC3 Ultra Gaming LHR GeForce RTX 3080,10,320,
EVGA GeForce RTX 3080 XC3 Ultra Hybrid Gaming GeForce RTX 3080,10,320,
EVGA GeForce RTX 3090 FTW3 Ultra Gaming GeForce RTX 3090,24,350,
EVGA GeForce RTX 3090 FTW3 Ultra Hybrid Gaming GeForce RTX 3090,24,350,
EVGA GeForce RTX 3090 FTW3 Ultra Hydro Copper GeForce RTX 3090,24,350,
EVGA GeForce RTX 3090 K|NGP|N Hybrid Gaming GeForce RTX 3090,24,350,
EVGA GeForce RTX 3090 Ti FTW3 GeForce RTX 3090 Ti,24,450,
EVGA GeForce RTX 3090 Ti FTW3 Black GeForce RTX 3090 Ti,24,450,
EVGA GeForce RTX 3090 Ti FTW3 Ultra GeForce RTX 3090 Ti,24,450,3357.86
EVGA GeForce RTX 3090 XC3 Black Gaming GeForce RTX 3090,24,350,
EVGA GeForce RTX 3090 XC3 Gaming GeForce RTX 3090,24,350,
EVGA GeForce RTX 3090 XC3 Ultra Gaming GeForce RTX 3090,24,350,
EVGA GeForce RTX 3090 XC3 Ultra Hybrid Gaming GeForce RTX 3090,24,350,
EVGA GT 720 Low Profile GeForce GT 720,1,19,
EVGA GT 740 Superclocked GeForce GT 740,2,64,188.39
EVGA GTX 460 Superclocked EE GeForce GTX 460,1,160,
EVGA GTX 550 Ti GeForce GTX 550 Ti,1,116,
EVGA GTX 560 Superclocked GeForce GTX 560,1,150,
EVGA GTX 560 Ti FPB GeForce GTX 560 Ti,1,170,
EVGA GTX 650 GeForce GTX 650,1,65,
EVGA GTX 650 Ti 2 GB GeForce GTX 650 Ti,2,110,
EVGA GTX 660 Superclocked GeForce GTX 660,2,140,
EVGA RTX 3070 FTW3 GeForce RTX 3070,8,220,
EVGA RTX 3070 FTW3 Ultra GeForce RTX 3070,8,220,
EVGA RTX 3070 XC3 GeForce RTX 3070,8,220,
EVGA RTX 3070 XC3 Black Gaming GeForce RTX 3070,8,220,
EVGA RTX 3070 XC3 Ultra Gaming GeForce RTX 3070,8,220,
Gainward GeForce GTX 1060 GeForce GTX 1060 (6GB),6,120,
Gainward GeForce GTX 1060 GeForce GTX 1060 (3GB),3,120,
Gainward GeForce GTX 1060 Phoenix GeForce GTX 1060 (6GB),6,120,
Gainward GeForce GTX 1060 Phoenix GS GeForce GTX 1060 (6GB),6,120,
Gainward GeForce GTX 1070 Dual GeForce GTX 1070,8,150,
Gainward GeForce GTX 1070 Phoenix GeForce GTX 1070,8,150,
Gainward GeForce GTX 1070 Phoenix GLH GeForce GTX 1070,8,150,
Gainward GeForce GTX 1070 Phoenix GS GeForce GTX 1070,8,150,
Gainward GeForce GTX 1080 Phoenix GeForce GTX 1080,8,180,
Gainward GeForce GTX 1080 Phoenix GLH GeForce GTX 1080,8,180,
Gainward GeForce GTX 1080 Phoenix GS GeForce GTX 1080,8,180,
Gainward GeForce GTX 1080 Ti Founders Edition GeForce GTX 1080 Ti,11,250,
Gainward GeForce GTX 1080 Ti Golden Sample GeForce GTX 1080 Ti,11,250,
Gainward GeForce GTX 1660 Ti Pegasus 6G GeForce GTX 1660 Ti (6GB),6,120,
Gainward GeForce GTX 1660 Ti Pegasus OC 6G GeForce GTX 1660 Ti (6GB),6,120,
Gainward GeForce RTX 2060 Phoenix GS GeForce RTX 2060 (6GB),6,190,
Gainward GeForce RTX 2070 Phoenix GeForce RTX 2070,8,185,
Gainward GeForce RTX 2070 Phoenix GS GeForce RTX 2070,8,185,
Gainward GeForce RTX 2080 Phoenix GS GeForce RTX 2080,8,225,
Gainward GeForce RTX 2080 Ti Phoenix GeForce RTX 2080 Ti,11,260,
Gainward GeForce RTX 2080 Ti Phoenix GS GeForce RTX 2080 Ti,11,260,
Galax RTX 2060 OC GeForce RTX 2060 (6GB),6,160,
GIGABYTE AERO GeForce RTX 4060 OC 8G GeForce RTX 4060 (8GB),8,115,
GIGABYTE AERO GeForce RTX 4070 Ti OC V2 12G GeForce RTX 4070 Ti,12,285,
GIGABYTE AERO GeForce RTX 4090 OC 24G GeForce RTX 4090,24,450,
GIGABYTE AORUS GeForce GTX 1650 D6 OC 4G (rev. 4.0) GeForce GTX 1650 (4GB),4,75,
Gigabyte Aorus GeForce GTX 1660 Ti 6G GeForce GTX 1660 Ti (6GB),6,120,457.92
Gigabyte Aorus GeForce RTX 2060 Super GeForce RTX 2060 Super,8,175,599.99
Gigabyte Aorus GeForce RTX 2060 Xtreme 6G GeForce RTX 2060 (6GB),6,190,561.96
Gigabyte Aorus GeForce RTX 2070 Super GeForce RTX 2070 Super,8,260,825.78
Gigabyte Aorus GeForce RTX 2070 Super Gaming OC GeForce RTX 2070 Super,8,260,
Gigabyte Aorus GeForce RTX 2080 Super GeForce RTX 2080 Super,8,250,1127.41
Gigabyte Aorus GeForce RTX 2080 Super Waterforce GeForce RTX 2080 Super,8,250,1212.92
Gigabyte Aorus GeForce RTX 2080 Super Waterforce WB GeForce RTX 2080 Super,8,250,1102.99
Gigabyte Aorus GeForce RTX 2080 Ti 1 GeForce RTX 2080 Ti,11,250,
Gigabyte Aorus GeForce RTX 2080 Ti Xtreme 1 GeForce RTX 2080 Ti,11,250,1953.16
Gigabyte Aorus GeForce RTX 2080 Ti Xtreme Waterforce 1 GeForce RTX 2080 Ti,11,250,
Gigabyte Aorus GeForce RTX 2080 Ti Xtreme Waterforce WB 1 GeForce RTX 2080 Ti,11,250,1806.99
Gigabyte Aorus GeForce RTX 3050 Elite GeForce RTX 3050 (8GB),8,130,
Gigabyte Aorus GeForce RTX 3060 Elite 12G LHR GeForce RTX 3060,12,170,
Gigabyte Aorus GeForce RTX 3060 Ti Elite 8G LHR GeForce RTX 3060 Ti,8,200,
Gigabyte Aorus GeForce RTX 3060 Ti Master GeForce RTX 3060 Ti,8,230,
Gigabyte Aorus GeForce RTX 3070 Master 8G LHR GeForce RTX 3070,8,220,
Gigabyte Aorus GeForce RTX 3080 Master 10G LHR GeForce RTX 3080,10,320,
Gigabyte Aorus GeForce RTX 3080 Master 12G LHR GeForce RTX 3080 (12GB),12,350,
Gigabyte Aorus GeForce RTX 3080 Ti Master 12G LHR GeForce RTX 3080 Ti,12,400,
Gigabyte Aorus GeForce RTX 3080 Xtreme Waterforce 10G LHR GeForce RTX 3080,10,320,
Gigabyte Aorus GeForce RTX 3080 Xtreme Waterforce 12G LHR GeForce RTX 3080 (12GB),12,350,
Gigabyte Aorus GeForce RTX 3080 Xtreme Waterforce WB 10G LHR GeForce RTX 3080,10,320,
Gigabyte Aorus GeForce RTX 3080 Xtreme Waterforce WB 12G LHR GeForce RTX 3080 (12GB),12,350,
Gigabyte Aorus GeForce RTX 3090 Ti Xtreme Waterforce GeForce RTX 3090 Ti,24,450,
GIGABYTE AORUS GeForce RTX 4060 ELITE 8G GeForce RTX 4060 (8GB),8,115,
GIGABYTE Aorus GeForce RTX 4060 Ti Elite GeForce RTX 4060 Ti (8GB),8,160,
GIGABYTE Aorus GeForce RTX 4070 Master GeForce RTX 4070,12,200,
GIGABYTE Aorus GeForce RTX 4070 Super Master GeForce RTX 4070 Super (12GB),12,220,
GIGABYTE AORUS GeForce RTX 4070 Ti 12GB XTREME WATERFORCE GeForce RTX 4070 Ti,12,285,
GIGABYTE Aorus GeForce RTX 4070 Ti Elite GeForce RTX 4070 Ti,12,285,
GIGABYTE Aorus GeForce RTX 4070 Ti Master GeForce RTX 4070 Ti,12,285,
GIGABYTE Aorus GeForce RTX 4070 Ti Super Master GeForce RTX 4070 Ti Super (16GB),16,285,
GIGABYTE Aorus GeForce RTX 4080 Master GeForce RTX 4080,16,320,
GIGABYTE Aorus GeForce RTX 4080 Super Master GeForce RTX 4080 Super (16GB),16,320,
GIGABYTE AORUS GeForce RTX 4080 SUPER XTREME ICE 16G GeForce RTX 4080 Super (16GB),16,226,
GIGABYTE Aorus GeForce RTX 4080 Xtreme Waterforce GeForce RTX 4080,16,320,
GIGABYTE Aorus GeForce RTX 4080 Xtreme Waterforce WB GeForce RTX 4080,16,320,
GIGABYTE AORUS GeForce RTX 4090 MASTER 24G GeForce RTX 4090,24,450,
GIGABYTE AORUS GeForce RTX 5060 ELITE 8G GeForce RTX 5060 (8GB),8,145,
GIGABYTE AORUS GeForce RTX 5080 XTREME WATERFORCE 16G GeForce RTX 5080 (16GB),16,360,
GIGABYTE AORUS GeForce RTX 5080 XTREME WATERFORCE WB 16G GeForce RTX 5080 (16GB),16,360,
GIGABYTE AORUS GeForce RTX 5090 STEALTH ICE 32G GeForce RTX 5090 (32GB),32,430,
Gigabyte Aorus Radeon RX 5700 XT Radeon RX 5700 XT,8,180,
Gigabyte Aorus Radeon RX 6700 XT Elite Radeon RX 6700 XT,12,230,
Gigabyte Aorus Radeon RX 6750 XT Elite Radeon RX 6750 XT,12,250,
Gigabyte Aorus Radeon RX 6800 Master Radeon RX 6800,16,250,
Gigabyte Aorus Radeon RX 6800 XT Master Radeon RX 6800 XT,16,300,
Gigabyte Aorus Radeon RX 6900 XT Xtreme Waterforce WB Radeon RX 6900 XT,16,300,
GIGABYTE Aorus Radeon RX 7900 XTX Elite Radeon RX 7900 XTX,24,355,
GIGABYTE AORUS XTREME AORUS GeForce RTX 4090 XTREME WATERFORCE 24G GeForce RTX 4090,24,450,
GIGABYTE EAGLE GeForce RTX 4060 OC 8G GeForce RTX 4060 (8GB),8,115,
GIGABYTE EAGLE GeForce RTX 4070 Ti OC 12G (rev. 2.0) GeForce RTX 4070 Ti,12,285,
GIGABYTE GAMING GeForce GTX 1660 OC 6G GeForce GTX 1660 (6GB),6,130,
GIGABYTE GAMING GeForce GTX 1660 Ti OC 6G GeForce GTX 1660 Ti (6GB),6,130,
GIGABYTE GAMING GeForce RTX 3060 OC 8G GeForce RTX 3060,8,170,
GIGABYTE GAMING GeForce RTX 3060 OC 8G (rev. 2.0) GeForce RTX 3060,8,170,
GIGABYTE GAMING GeForce RTX 4070 OC V2 GeForce RTX 4070,12,220,
GIGABYTE GAMING GeForce RTX 4070 Ti OC 12G GeForce RTX 4070 Ti,12,285,
GIGABYTE GAMING GeForce RTX 4090 OC 24G GeForce RTX 4090,24,450,
GIGABYTE GAMING GeForce RTX­­ 4070 Ti OC V2 12G GeForce RTX 4070 Ti,12,285,
GIGABYTE GAMING RTX 2080 Super OC 8G GeForce RTX 2080 Super,8,650,
Gigabyte GeForce GT 1030 GeForce GT 1030,2,30,178.29
Gigabyte GeForce GT 1030 Low Profile D4 GeForce GT 1030,2,30,98.98
Gigabyte GeForce GT 1030 OC 2G GeForce GT 1030,2,30,135.23
Gigabyte GeForce GT 1030 Silent GeForce GT 1030,2,30,111.99
Gigabyte GeForce GT 610 Silent GeForce GT 610,1,29,
Gigabyte GeForce GTX 1050 GeForce GTX 1050,2,75,179.99
Gigabyte GeForce GTX 1050 OC GeForce GTX 1050,2,75,378.11
Gigabyte GeForce GTX 1050 Ti GeForce GTX 1050 Ti,4,75,246.54
Gigabyte GeForce GTX 1050 Ti G1 Gaming GeForce GTX 1050 Ti,4,75,364.89
Gigabyte GeForce GTX 1050 Ti OC GeForce GTX 1050 Ti,4,75,239.09
Gigabyte GeForce GTX 1050 Ti WindForce 2X OC GeForce GTX 1050 Ti,4,75,346.23
Gigabyte GeForce GTX 1050 WindForce 2X GeForce GTX 1050,2,75,228.41
Gigabyte GeForce GTX 1060 Aorus 6G 9 Gbps GeForce GTX 1060 (6GB),6,120,
Gigabyte GeForce GTX 1060 Aorus Xtreme 6G GeForce GTX 1060 (6GB),6,120,496.98
Gigabyte GeForce GTX 1060 G1 Gaming GeForce GTX 1060 (6GB),6,120,
Gigabyte GeForce GTX 1060 G1 Gaming GeForce GTX 1060 (3GB),3,120,
Gigabyte GeForce GTX 1060 Mini ITX OC 6G GeForce GTX 1060 (6GB),6,120,420.0
Gigabyte GeForce GTX 1060 OC WindForce 2X GeForce GTX 1060 (3GB),3,120,326.87
Gigabyte GeForce GTX 1060 OC WindForce 2X GeForce GTX 1060 (6GB),6,120,441.38
Gigabyte GeForce GTX 1060 Xtreme Gaming GeForce GTX 1060 (6GB),6,120,
Gigabyte GeForce GTX 1070 Aorus Gaming Box GeForce GTX 1070,8,150,813.04
Gigabyte GeForce GTX 1070 Founders Edition GeForce GTX 1070,8,150,
Gigabyte GeForce GTX 1070 G1 Gaming GeForce GTX 1070,8,150,611.45
Gigabyte GeForce GTX 1070 Mini ITX OC GeForce GTX 1070,8,150,588.62
Gigabyte GeForce GTX 1070 OC WindForce 2X GeForce GTX 1070,8,150,598.84
Gigabyte GeForce GTX 1070 Ti Aorus 8G GeForce GTX 1070 Ti,8,180,675.14
Gigabyte GeForce GTX 1070 Ti Gaming 8G GeForce GTX 1070 Ti,8,180,657.6
Gigabyte GeForce GTX 1070 Xtreme Gaming GeForce GTX 1070,8,150,
Gigabyte GeForce GTX 1080 Aorus 8G GeForce GTX 1080,8,180,
Gigabyte GeForce GTX 1080 Aorus Xtreme 8G GeForce GTX 1080,8,180,
Gigabyte GeForce GTX 1080 Aorus Xtreme 8G 11 Gbps GeForce GTX 1080,8,180,
Gigabyte GeForce GTX 1080 G1 Gaming GeForce GTX 1080,8,180,920.72
Gigabyte GeForce GTX 1080 Mini ITX 8G GeForce GTX 1080,8,180,588.62
Gigabyte GeForce GTX 1080 Ti Aorus 11G GeForce GTX 1080 Ti,11,250,1190.37
Gigabyte GeForce GTX 1080 Ti Aorus Xtreme 11G GeForce GTX 1080 Ti,11,250,1190.37
Gigabyte GeForce GTX 1080 Ti Founders Edition GeForce GTX 1080 Ti,11,250,
Gigabyte GeForce GTX 1080 Ti Gaming OC GeForce GTX 1080 Ti,11,250,1205.67
Gigabyte GeForce GTX 1080 Ti Gaming OC Black GeForce GTX 1080 Ti,11,250,914.99
Gigabyte GeForce GTX 1080 Ti Turbo GeForce GTX 1080 Ti,11,250,999.99
Gigabyte GeForce GTX 1080 Ti Waterforce W Xtreme 11G GeForce GTX 1080 Ti,11,250,1099.99
Gigabyte GeForce GTX 1080 WindForce OC 8G GeForce GTX 1080,8,180,797.4
Gigabyte GeForce GTX 1080 Xtreme Gaming Premium Pack GeForce GTX 1080,8,180,
Gigabyte GeForce GTX 1080 Xtreme Gaming Water Cooling GeForce GTX 1080,8,180,768.7
GIGABYTE GeForce GTX 1630 OC 4G GeForce GTX 1630,4,75,
GIGABYTE GeForce GTX 1650 D5 4G GeForce GTX 1650 (4GB),4,75,
GIGABYTE GeForce GTX 1650 D6 4G (rev. 2.0) GeForce GTX 1650 (4GB),4,75,
Gigabyte GeForce GTX 1650 D6 OC GeForce GTX 1650 (4GB),4,75,231.99
Gigabyte GeForce GTX 1650 D6 WindForce OC GeForce GTX 1650 (4GB),4,75,
Gigabyte GeForce GTX 1650 Gaming OC 4G (Rev. 2.0) GeForce GTX 1650 (4GB),4,105,
"Gigabyte GeForce GTX 1650 Mini ITX OC 4G, 4096 MB GDDR5 GeForce GTX 1650 (4GB)",4,75,
"Gigabyte GeForce GTX 1650 OC 4G, 4096 MB GDDR5 GeForce GTX 1650 (4GB)",4,75,224.99
Gigabyte GeForce GTX 1650 Super OC GeForce GTX 1650 Super,4,100,
"Gigabyte GeForce GTX 1650 WindForce OC 4G, 4096 MB GDDR5 GeForce GTX 1650 (4GB)",4,90,239.99
